	sent_nr	word_pos	sent_pos	last_word	token	sent_has_unresolved	distance	subj_nr	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	inverse_distance	clean_token	reflexive	ana_category	multiple_drefs	word_length	num_prev_anas	resolved	target_skipped	spill_skipped
2676	139	10	123	0	his	False	-3	15	824	824	1128	1916	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2677	139	10	196	0	his	False	-3	16	324	816	816	1228	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2685	139	10	166	0	his	False	-3	24	424	424	424	784	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2686	139	10	118	0	his	False	-3	25	164	164	164	348	260	372	372	716	-3	his	False	P	False	3	1	1	0	0
2694	139	10	43	0	his	False	-3	34	420	420	420	420	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2695	139	10	21	0	his	False	-3	35	168	168	168	168	232	232	232	232	-3	his	False	P	False	3	1	1	0	0
2697	139	10	37	0	his	False	-3	37	164	164	164	164	80	80	80	300	-3	his	False	P	False	3	1	1	0	0
2699	139	10	178	0	his	False	-3	39	248	248	248	248	308	308	308	308	-3	his	False	P	False	3	1	1	0	0
2700	139	10	42	0	his	False	-3	40	132	132	132	132	152	364	364	1468	-3	his	False	P	False	3	1	1	0	0
2702	139	10	158	0	his	False	-3	42	268	268	268	268	184	184	184	1272	-3	his	False	P	False	3	1	1	0	0
2704	141	5	85	0	herself	True	-5	1	244	244	244	244	216	216	216	216	-5	herself	True	R	False	7	1	1	0	0
2705	141	5	59	0	herself	True	-5	2	112	112	112	112	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2706	141	5	83	0	herself	True	-5	3	244	244	244	244	188	188	188	188	-5	herself	True	R	False	7	1	1	0	0
2707	141	5	141	0	herself	True	-5	4	208	208	208	208	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2708	141	5	186	0	herself	True	-5	5	220	220	220	220	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2709	141	5	78	0	herself	True	-5	6	180	180	180	180	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2710	141	5	141	0	herself	True	-5	7	188	188	216	588	116	116	116	116	-5	herself	True	R	False	7	1	1	0	0
2711	141	5	9	0	herself	True	-5	8	188	188	188	188	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2712	141	5	26	0	herself	True	-5	9	164	164	164	164	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2713	141	5	139	0	herself	True	-5	10	156	156	156	156	148	148	148	148	-5	herself	True	R	False	7	1	1	0	0
2714	141	5	65	0	herself	True	-5	11	256	256	256	256	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2715	141	5	70	0	herself	True	-5	12	104	104	104	104	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2716	141	5	121	0	herself	True	-5	13	128	128	128	128	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2717	141	5	69	0	herself	True	-5	14	244	244	244	244	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2719	141	5	65	0	herself	True	-5	16	132	280	280	280	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2721	141	5	202	0	herself	True	-5	18	156	156	156	156	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2722	141	5	68	0	herself	True	-5	19	140	140	140	140	184	184	184	184	-5	herself	True	R	False	7	1	1	0	0
2723	141	5	140	0	herself	True	-5	20	140	140	140	140	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2724	141	5	156	0	herself	True	-5	21	140	140	140	140	136	136	136	136	-5	herself	True	R	False	7	1	1	0	0
2725	141	5	64	0	herself	True	-5	22	292	292	292	292	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2726	141	5	73	0	herself	True	-5	23	264	264	264	264	240	240	240	240	-5	herself	True	R	False	7	1	1	0	0
2727	141	5	42	0	herself	True	-5	24	180	180	180	180	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2728	141	5	94	0	herself	True	-5	25	280	280	280	280	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2729	141	5	168	0	herself	True	-5	27	184	184	184	184	344	344	344	344	-5	herself	True	R	False	7	1	1	0	0
2730	141	5	69	0	herself	True	-5	28	236	236	236	236	196	448	448	448	-5	herself	True	R	False	7	1	1	0	0
2731	141	5	48	0	herself	True	-5	29	208	208	208	208	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2732	141	5	106	0	herself	True	-5	30	84	84	84	84	316	424	424	424	-5	herself	True	R	False	7	1	1	0	0
2733	141	5	100	0	herself	True	-5	31	148	148	148	148	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2734	141	5	197	0	herself	True	-5	32	308	308	308	308	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2736	141	5	60	0	herself	True	-5	34	168	168	168	168	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2737	141	5	136	0	herself	True	-5	35	160	160	160	160	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2738	141	5	202	0	herself	True	-5	36	196	196	196	196	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2739	141	5	186	0	herself	True	-5	37	132	132	132	132	172	172	172	172	-5	herself	True	R	False	7	1	1	0	0
2740	141	5	199	0	herself	True	-5	38	188	188	188	188	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2741	141	5	173	0	herself	True	-5	39	132	132	132	132	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2742	141	5	94	0	herself	True	-5	40	24	24	24	24	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2743	141	5	10	0	herself	True	-5	41	156	156	156	156	176	176	176	176	-5	herself	True	R	False	7	1	1	0	0
2744	141	5	200	0	herself	True	-5	42	152	152	152	152	132	132	132	132	-5	herself	True	R	False	7	1	1	0	0
2745	141	5	31	0	herself	True	-5	43	200	200	200	200	0	0	0	0	-5	herself	True	R	False	7	1	1	0	1
2748	142	8	32	0	her	True	-5	3	244	244	244	244	244	244	244	244	-5	her	False	O	False	3	1	1	0	0
2749	142	8	167	0	her	True	-5	4	212	212	212	212	144	144	144	144	-5	her	False	O	False	3	1	1	0	0
2750	142	8	101	0	her	True	-5	5	200	200	200	200	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2755	142	8	129	0	her	True	-5	11	136	136	136	136	140	140	140	140	-5	her	False	O	False	3	1	1	0	0
2756	142	8	141	0	her	True	-5	12	172	172	172	172	256	256	256	256	-5	her	False	O	False	3	1	1	0	0
2760	142	8	109	0	her	True	-5	16	192	192	192	192	176	316	316	316	-5	her	False	O	False	3	1	1	0	0
2764	142	8	90	0	her	True	-5	20	160	160	160	160	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2767	142	8	131	0	her	True	-5	23	296	296	296	296	136	316	316	316	-5	her	False	O	False	3	1	1	0	0
2770	142	8	113	0	her	True	-5	27	212	212	212	212	256	256	256	256	-5	her	False	O	False	3	1	1	0	0
2771	142	8	124	0	her	True	-5	28	204	204	204	204	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2772	142	8	38	0	her	True	-5	29	188	188	188	188	280	280	280	520	-5	her	False	O	False	3	1	1	0	0
2773	142	8	157	0	her	True	-5	30	220	220	220	220	312	312	312	312	-5	her	False	O	False	3	1	1	0	0
2774	142	8	38	0	her	True	-5	31	156	156	156	288	148	148	148	148	-5	her	False	O	False	3	1	1	0	0
2775	142	8	139	0	her	True	-5	32	192	192	192	192	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2778	142	8	137	0	her	True	-5	35	192	192	192	192	224	224	224	224	-5	her	False	O	False	3	1	1	0	0
2780	142	8	16	0	her	True	-5	37	144	144	144	144	188	188	188	188	-5	her	False	O	False	3	1	1	0	0
2781	142	8	52	0	her	True	-5	38	264	264	264	428	240	240	240	240	-5	her	False	O	False	3	1	1	0	0
2783	142	8	8	0	her	True	-5	40	168	232	232	232	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2784	142	8	64	0	her	True	-5	41	160	160	160	160	96	96	96	96	-5	her	False	O	False	3	1	1	0	0
2785	142	8	189	0	her	True	-5	42	136	136	136	136	0	0	0	0	-5	her	False	O	False	3	1	1	0	1
2787	146	9	131	0	them	True	-5	1	252	252	252	252	236	236	236	236	-5	them	False	O	True	4	2	1	0	0
2788	146	9	100	0	them	True	-5	2	312	312	312	312	168	168	168	168	-5	them	False	O	True	4	2	1	0	0
2789	146	9	19	0	them	True	-5	3	452	700	700	700	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2790	146	9	176	0	them	True	-5	4	172	172	172	172	184	184	368	692	-5	them	False	O	True	4	2	1	0	0
2791	146	9	190	0	them	True	-5	5	208	208	208	208	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2795	146	9	75	0	them	True	-5	10	212	400	400	400	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2796	146	9	163	0	them	True	-5	11	204	652	836	1048	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2797	146	9	18	0	them	True	-5	12	204	204	204	204	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2800	146	9	14	0	them	True	-5	15	148	148	148	148	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2801	146	9	13	0	them	True	-5	16	228	228	228	228	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2802	146	9	48	0	them	True	-5	17	140	232	232	232	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2803	146	9	10	0	them	True	-5	18	204	204	204	488	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2804	146	9	70	0	them	True	-5	19	176	176	176	176	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2805	146	9	36	0	them	True	-5	20	160	160	160	160	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2806	146	9	90	0	them	True	-5	21	216	216	216	216	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2807	146	9	133	0	them	True	-5	22	164	672	672	672	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2808	146	9	30	0	them	True	-5	23	300	616	616	616	164	164	308	464	-5	them	False	O	True	4	2	1	0	0
2809	146	9	149	0	them	True	-5	24	152	152	152	152	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2810	146	9	145	0	them	True	-5	25	208	208	208	208	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2811	146	9	11	0	them	True	-5	27	224	224	224	224	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2812	146	9	146	0	them	True	-5	28	216	216	488	644	256	256	256	256	-5	them	False	O	True	4	2	1	0	0
2813	146	9	12	0	them	True	-5	29	132	236	236	236	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2814	146	9	59	0	them	True	-5	30	148	272	272	272	520	520	520	520	-5	them	False	O	True	4	2	1	0	0
2815	146	9	70	0	them	True	-5	31	92	92	92	92	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2816	146	9	39	0	them	True	-5	32	216	216	216	216	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2817	146	9	204	0	them	True	-5	33	160	776	776	776	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2818	146	9	32	0	them	True	-5	34	160	160	160	160	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2821	146	9	129	0	them	True	-5	37	160	160	836	1032	176	176	176	176	-5	them	False	O	True	4	2	1	0	0
2822	146	9	57	0	them	True	-5	38	236	236	236	236	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2823	146	9	133	0	them	True	-5	39	140	140	140	380	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2824	146	9	105	0	them	True	-5	40	168	168	168	168	108	252	252	252	-5	them	False	O	True	4	2	1	0	0
2825	146	9	114	0	them	True	-5	41	148	244	536	904	0	0	0	0	-5	them	False	O	True	4	2	1	0	1
2827	146	9	133	0	them	True	-5	43	152	152	152	152	208	208	208	208	-5	them	False	O	True	4	2	1	0	0
2828	150	8	200	0	he	True	-2	1	336	336	336	336	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
2830	150	8	181	0	he	True	-2	3	96	96	96	96	176	176	176	412	-2	he	False	O	False	2	1	1	0	0
2831	150	8	39	0	he	True	-2	4	84	136	136	136	164	164	164	164	-2	he	False	O	False	2	1	1	0	0
2832	150	8	38	0	he	True	-2	5	176	176	176	176	140	140	140	140	-2	he	False	O	False	2	1	1	0	0
2833	150	8	146	0	he	True	-2	6	168	168	168	168	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
2836	150	8	32	0	he	True	-2	9	168	304	304	304	120	120	120	120	-2	he	False	O	False	2	1	1	0	0
2837	150	8	15	0	he	True	-2	10	72	72	176	212	32	172	328	1104	-2	he	False	O	False	2	1	1	0	0
2838	150	8	67	0	he	True	-2	11	180	180	180	180	0	0	0	0	-2	he	False	O	False	2	1	1	0	1
2839	150	8	137	0	he	True	-2	12	288	288	288	288	144	144	144	144	-2	he	False	O	False	2	1	1	0	0
2841	150	8	121	0	he	True	-2	14	196	196	196	196	220	220	220	220	-2	he	False	O	False	2	1	1	0	0
2842	150	8	38	0	he	True	-2	15	52	52	52	52	144	144	144	144	-2	he	False	O	False	2	1	1	0	0
2843	150	8	11	0	he	True	-2	16	316	316	316	316	172	172	172	172	-2	he	False	O	False	2	1	1	0	0
2844	150	8	101	0	he	True	-2	17	148	148	148	148	152	152	152	152	-2	he	False	O	False	2	1	1	0	0
2845	150	8	4	0	he	True	-2	18	240	240	240	240	228	228	228	228	-2	he	False	O	False	2	1	1	0	0
2846	150	8	131	0	he	True	-2	19	224	224	224	224	88	88	88	188	-2	he	False	O	False	2	1	1	0	0
2850	150	8	72	0	he	True	-2	23	328	328	328	328	124	336	336	336	-2	he	False	O	False	2	1	1	0	0
2856	150	8	193	0	he	True	-2	30	304	304	304	860	200	388	388	388	-2	he	False	O	False	2	1	1	0	0
2858	150	8	48	0	he	True	-2	32	184	184	184	336	160	160	160	160	-2	he	False	O	False	2	1	1	0	0
2859	150	8	133	0	he	True	-2	33	196	196	196	196	144	144	144	144	-2	he	False	O	False	2	1	1	0	0
2861	150	8	68	0	he	True	-2	35	188	188	188	188	212	212	212	212	-2	he	False	O	False	2	1	1	0	0
2863	150	8	75	0	he	True	-2	37	156	316	316	316	92	92	92	92	-2	he	False	O	False	2	1	1	0	0
2864	150	8	30	0	he	True	-2	38	224	224	224	224	32	160	160	160	-2	he	False	O	False	2	1	1	0	0
2866	150	8	28	0	he	True	-2	40	152	152	152	1348	172	172	172	172	-2	he	False	O	False	2	1	1	0	0
2869	150	8	14	0	he	True	-2	43	120	120	120	120	188	188	188	188	-2	he	False	O	False	2	1	1	0	0
2870	154	11	68	0	his	True	-7	1	208	208	208	208	164	164	420	728	-7	his	False	P	False	3	2	1	0	0
2872	154	11	106	0	his	True	-7	3	128	280	280	280	232	232	232	232	-7	his	False	P	False	3	2	1	0	0
2876	154	11	70	0	his	True	-7	7	124	124	124	124	108	108	108	1296	-7	his	False	P	False	3	2	1	0	0
2877	154	11	40	0	his	True	-7	8	316	460	460	1024	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2878	154	11	197	0	his	True	-7	10	344	344	720	1676	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2879	154	11	38	0	his	True	-7	11	188	748	748	828	168	168	168	168	-7	his	False	P	False	3	2	1	0	0
2880	154	11	124	0	his	True	-7	12	100	100	172	900	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2881	154	11	173	0	his	True	-7	13	260	260	260	260	472	472	472	708	-7	his	False	P	False	3	2	1	0	0
2883	154	11	65	0	his	True	-7	15	444	696	696	1116	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2884	154	11	161	0	his	True	-7	16	240	536	536	536	140	708	708	708	-7	his	False	P	False	3	2	1	0	0
2886	154	11	195	0	his	True	-7	18	164	164	164	260	252	252	252	252	-7	his	False	P	False	3	2	1	0	0
2887	154	11	182	0	his	True	-7	19	228	228	228	860	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2890	154	11	12	0	his	True	-7	22	432	1084	1084	1084	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2891	154	11	154	0	his	True	-7	23	164	164	164	164	188	188	620	4196	-7	his	False	P	False	3	2	1	0	0
2894	154	11	95	0	his	True	-7	27	220	220	220	668	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2895	154	11	32	0	his	True	-7	28	324	324	324	324	296	296	296	296	-7	his	False	P	False	3	2	1	0	0
2896	154	11	175	0	his	True	-7	29	164	164	164	164	152	252	252	532	-7	his	False	P	False	3	2	1	0	0
2899	154	11	37	0	his	True	-7	32	192	192	192	192	216	216	432	612	-7	his	False	P	False	3	2	1	0	0
2900	154	11	42	0	his	True	-7	33	288	448	580	2684	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2901	154	11	4	0	his	True	-7	34	192	192	192	192	168	280	280	280	-7	his	False	P	False	3	2	1	0	0
2902	154	11	60	0	his	True	-7	35	164	164	164	164	176	176	176	620	-7	his	False	P	False	3	2	1	0	0
2903	154	11	28	0	his	True	-7	36	232	232	232	232	164	164	164	832	-7	his	False	P	False	3	2	1	0	0
2904	154	11	193	0	his	True	-7	37	144	144	144	144	184	184	184	544	-7	his	False	P	False	3	2	1	0	0
2905	154	11	74	0	his	True	-7	38	276	276	276	276	72	72	72	440	-7	his	False	P	False	3	2	1	0	0
2907	154	11	40	0	his	True	-7	40	216	216	216	216	236	328	328	2696	-7	his	False	P	False	3	2	1	0	0
2908	154	11	8	0	his	True	-7	41	212	476	476	816	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2909	154	11	26	0	his	True	-7	42	412	412	412	412	292	424	424	2152	-7	his	False	P	False	3	2	1	0	0
2910	154	11	30	0	his	True	-7	43	160	564	564	564	0	0	0	0	-7	his	False	P	False	3	2	1	0	1
2911	156	3	116	0	his	True	-3	1	220	220	220	220	228	228	228	228	-3	his	False	P	False	3	1	1	0	0
2912	156	3	39	0	his	True	-3	2	176	176	332	500	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2913	156	3	149	0	his	True	-3	3	204	204	204	204	148	148	148	148	-3	his	False	P	False	3	1	1	0	0
2914	156	3	61	0	his	True	-3	4	224	224	224	224	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2916	156	3	188	0	his	True	-3	6	128	128	128	128	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2918	156	3	76	0	his	True	-3	8	148	276	276	276	128	128	128	128	-3	his	False	P	False	3	1	1	0	0
2919	156	3	158	0	his	True	-3	10	80	80	80	80	144	144	144	144	-3	his	False	P	False	3	1	1	0	0
2920	156	3	152	0	his	True	-3	11	224	224	356	500	140	140	140	140	-3	his	False	P	False	3	1	1	0	0
2921	156	3	191	0	his	True	-3	12	124	124	124	124	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2922	156	3	40	0	his	True	-3	13	220	220	220	220	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2923	156	3	98	0	his	True	-3	14	152	152	152	152	272	272	272	272	-3	his	False	P	False	3	1	1	0	0
2925	156	3	154	0	his	True	-3	16	184	184	184	184	156	156	156	156	-3	his	False	P	False	3	1	1	0	0
2926	156	3	18	0	his	True	-3	17	156	156	156	156	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2928	156	3	127	0	his	True	-3	19	220	220	220	220	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2929	156	3	161	0	his	True	-3	20	120	120	120	120	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2932	156	3	152	0	his	True	-3	23	212	212	212	212	284	284	284	284	-3	his	False	P	False	3	1	1	0	0
2933	156	3	109	0	his	True	-3	24	148	148	148	148	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2934	156	3	39	0	his	True	-3	25	148	148	148	228	268	328	328	328	-3	his	False	P	False	3	1	1	0	0
2935	156	3	122	0	his	True	-3	27	280	280	280	280	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2938	156	3	105	0	his	True	-3	30	264	264	264	264	176	176	176	176	-3	his	False	P	False	3	1	1	0	0
2939	156	3	133	0	his	True	-3	31	128	128	128	128	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2941	156	3	31	0	his	True	-3	33	204	204	204	204	120	120	120	120	-3	his	False	P	False	3	1	1	0	0
2942	156	3	133	0	his	True	-3	34	160	160	160	160	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2943	156	3	133	0	his	True	-3	35	176	176	176	176	164	164	164	164	-3	his	False	P	False	3	1	1	0	0
2945	156	3	80	0	his	True	-3	37	120	120	120	120	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2947	156	3	179	0	his	True	-3	39	236	236	236	236	232	232	232	232	-3	his	False	P	False	3	1	1	0	0
2950	156	3	77	0	his	True	-3	42	116	116	116	116	124	124	124	124	-3	his	False	P	False	3	1	1	0	0
2951	156	3	22	0	his	True	-3	43	192	192	192	192	0	0	0	0	-3	his	False	P	False	3	1	1	0	1
2952	156	6	116	0	his	True	-2	1	268	268	268	268	156	156	156	312	-2	his	False	P	False	3	2	1	0	0
2954	156	6	149	0	his	True	-2	3	128	128	128	128	268	268	268	268	-2	his	False	P	False	3	2	1	0	0
2956	156	6	125	0	his	True	-2	5	220	220	220	220	192	192	192	192	-2	his	False	P	False	3	2	1	0	0
2961	156	6	152	0	his	True	-2	11	140	140	140	140	0	0	0	0	-2	his	False	P	False	3	2	1	0	1
2966	156	6	154	0	his	True	-2	16	232	232	232	232	188	336	336	336	-2	his	False	P	False	3	2	1	0	0
2969	156	6	127	0	his	True	-2	19	156	156	156	156	132	132	132	132	-2	his	False	P	False	3	2	1	0	0
2971	156	6	1	0	his	True	-2	21	192	192	192	192	164	164	164	164	-2	his	False	P	False	3	2	1	0	0
2973	156	6	152	0	his	True	-2	23	108	108	108	108	204	504	504	504	-2	his	False	P	False	3	2	1	0	0
2974	156	6	109	0	his	True	-2	24	232	232	232	232	128	128	128	128	-2	his	False	P	False	3	2	1	0	0
2976	156	6	122	0	his	True	-2	27	172	172	172	172	228	228	228	228	-2	his	False	P	False	3	2	1	0	0
2979	156	6	105	0	his	True	-2	30	448	448	448	868	120	120	372	884	-2	his	False	P	False	3	2	1	0	0
2983	156	6	133	0	his	True	-2	34	208	208	208	208	172	172	172	172	-2	his	False	P	False	3	2	1	0	0
2984	156	6	133	0	his	True	-2	35	144	144	144	144	0	0	0	0	-2	his	False	P	False	3	2	1	0	1
2986	156	6	80	0	his	True	-2	37	156	156	156	156	188	188	188	188	-2	his	False	P	False	3	2	1	0	0
2990	156	6	182	0	his	True	-2	41	152	152	152	152	168	168	168	168	-2	his	False	P	False	3	2	1	0	0
2992	156	6	22	0	his	True	-2	43	200	200	200	200	68	68	68	68	-2	his	False	P	False	3	2	1	0	0
2993	156	11	116	0	his	True	-4	1	252	252	492	624	240	388	564	1936	-4	his	False	P	False	3	3	1	0	0
2995	156	11	149	0	his	True	-4	3	188	344	344	344	148	148	148	148	-4	his	False	P	False	3	3	1	0	0
2996	156	11	61	0	his	True	-4	4	300	300	300	300	388	388	388	584	-4	his	False	P	False	3	3	1	0	0
2998	156	11	188	0	his	True	-4	6	148	148	148	148	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3000	156	11	76	0	his	True	-4	8	336	336	336	336	276	276	276	276	-4	his	False	P	False	3	3	1	0	0
3001	156	11	158	0	his	True	-4	10	272	272	508	548	192	192	528	2196	-4	his	False	P	False	3	3	1	0	0
3002	156	11	152	0	his	True	-4	11	208	208	208	208	216	216	216	388	-4	his	False	P	False	3	3	1	0	0
3004	156	11	40	0	his	True	-4	13	204	204	204	204	312	312	312	692	-4	his	False	P	False	3	3	1	0	0
3005	156	11	98	0	his	True	-4	14	324	324	660	1072	132	132	132	268	-4	his	False	P	False	3	3	1	0	0
3006	156	11	107	0	his	True	-4	15	672	672	672	860	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3007	156	11	154	0	his	True	-4	16	124	124	124	124	336	712	712	912	-4	his	False	P	False	3	3	1	0	0
3009	156	11	17	0	his	True	-4	18	200	200	464	1172	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3010	156	11	127	0	his	True	-4	19	512	640	640	640	192	192	192	1320	-4	his	False	P	False	3	3	1	0	0
3011	156	11	161	0	his	True	-4	20	164	164	164	164	180	180	444	1264	-4	his	False	P	False	3	3	1	0	0
3012	156	11	1	0	his	True	-4	21	144	144	144	144	180	180	520	968	-4	his	False	P	False	3	3	1	0	0
3014	156	11	152	0	his	True	-4	23	200	200	200	200	204	204	204	392	-4	his	False	P	False	3	3	1	0	0
3015	156	11	109	0	his	True	-4	24	312	312	312	764	104	104	104	280	-4	his	False	P	False	3	3	1	0	0
3016	156	11	39	0	his	True	-4	25	284	284	284	284	312	312	696	960	-4	his	False	P	False	3	3	1	0	0
3017	156	11	122	0	his	True	-4	27	332	332	332	548	180	248	248	884	-4	his	False	P	False	3	3	1	0	0
3018	156	11	12	0	his	True	-4	28	164	328	328	328	240	240	240	240	-4	his	False	P	False	3	3	1	0	0
3019	156	11	92	0	his	True	-4	29	180	180	180	180	152	268	268	468	-4	his	False	P	False	3	3	1	0	0
3020	156	11	105	0	his	True	-4	30	284	284	284	284	368	368	368	1080	-4	his	False	P	False	3	3	1	0	0
3022	156	11	6	0	his	True	-4	32	196	356	748	1436	264	264	748	1880	-4	his	False	P	False	3	3	1	0	0
3023	156	11	31	0	his	True	-4	33	180	180	924	2556	72	72	72	344	-4	his	False	P	False	3	3	1	0	0
3024	156	11	133	0	his	True	-4	34	336	336	336	336	188	188	280	460	-4	his	False	P	False	3	3	1	0	0
3025	156	11	133	0	his	True	-4	35	164	164	164	164	128	128	128	128	-4	his	False	P	False	3	3	1	0	0
3027	156	11	80	0	his	True	-4	37	180	292	292	292	148	148	284	1516	-4	his	False	P	False	3	3	1	0	0
3028	156	11	153	0	his	True	-4	38	188	188	188	188	224	224	224	464	-4	his	False	P	False	3	3	1	0	0
3029	156	11	179	0	his	True	-4	39	200	200	572	2124	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3031	156	11	182	0	his	True	-4	41	168	488	596	844	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3032	156	11	77	0	his	True	-4	42	144	144	144	144	168	168	168	1400	-4	his	False	P	False	3	3	1	0	0
3033	156	11	22	0	his	True	-4	43	268	612	612	708	0	0	0	0	-4	his	False	P	False	3	3	1	0	1
3034	157	8	91	0	him	True	-8	1	168	168	168	168	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3035	157	8	22	0	him	True	-8	2	152	152	152	260	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3036	157	8	169	0	him	True	-8	3	132	280	280	280	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3038	157	8	107	0	him	True	-8	5	176	176	176	176	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3040	157	8	112	0	him	True	-8	7	128	128	128	128	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3044	157	8	116	0	him	True	-8	12	100	100	100	100	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3048	157	8	149	0	him	True	-8	16	180	180	180	180	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3049	157	8	82	0	him	True	-8	17	84	84	84	84	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3050	157	8	164	0	him	True	-8	18	156	156	156	156	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3053	157	8	141	0	him	True	-8	21	148	148	148	148	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
3054	157	8	57	0	him	True	-8	22	160	160	160	160	0	0	0	0	-8	him	False	O	False	3	2	1	0	1
