	sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp	word_length	target_skipped	spill_skipped
7086	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	38	92	0	0	0	0	224	356	356	436	6	1	0
7087	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	39	39	0	0	0	0	176	176	176	176	6	1	0
7088	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	40	153	168	168	168	624	0	0	0	0	6	0	1
7089	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	41	99	120	120	120	120	252	376	376	564	6	0	0
7090	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	42	28	152	152	152	152	304	304	304	2260	6	0	0
7091	108	4	3	0	7	walked	[6, 7]	['walked', 'toward']	43	105	192	192	192	192	292	292	292	292	6	0	0
7092	109	4	2	1	7	gripping	[6]	['gripping']	1	77	208	208	208	208	0	0	0	0	8	0	1
7093	109	4	2	1	7	gripping	[6]	['gripping']	2	72	124	236	236	236	0	0	0	0	8	0	1
7094	109	4	2	1	7	gripping	[6]	['gripping']	3	160	184	376	376	376	204	204	204	204	8	0	0
7095	109	4	2	1	7	gripping	[6]	['gripping']	4	147	152	320	320	320	0	0	0	0	8	0	1
7096	109	4	2	1	7	gripping	[6]	['gripping']	5	176	196	196	196	600	0	0	0	0	8	0	1
7097	109	4	2	1	7	gripping	[6]	['gripping']	6	190	192	192	192	192	0	0	0	0	8	0	1
7098	109	4	2	1	7	gripping	[6]	['gripping']	7	88	164	164	164	164	0	0	0	0	8	0	1
7099	109	4	2	1	7	gripping	[6]	['gripping']	8	129	124	124	124	124	0	0	0	0	8	0	1
7100	109	4	2	1	7	gripping	[6]	['gripping']	10	163	116	268	268	268	0	0	0	0	8	0	1
7101	109	4	2	1	7	gripping	[6]	['gripping']	11	87	172	244	244	244	0	0	0	0	8	0	1
7102	109	4	2	1	7	gripping	[6]	['gripping']	12	2	120	304	304	304	0	0	0	0	8	0	1
7103	109	4	2	1	7	gripping	[6]	['gripping']	13	133	156	156	156	156	200	200	200	472	8	0	0
7104	109	4	2	1	7	gripping	[6]	['gripping']	14	11	148	148	148	148	0	0	0	0	8	0	1
7105	109	4	2	1	7	gripping	[6]	['gripping']	15	75	160	160	160	160	0	0	0	0	8	0	1
7106	109	4	2	1	7	gripping	[6]	['gripping']	16	87	180	328	328	328	0	0	0	0	8	0	1
7107	109	4	2	1	7	gripping	[6]	['gripping']	17	120	140	140	140	140	0	0	0	0	8	0	1
7108	109	4	2	1	7	gripping	[6]	['gripping']	18	184	196	196	196	196	0	0	0	0	8	0	1
7109	109	4	2	1	7	gripping	[6]	['gripping']	19	178	188	188	188	188	0	0	0	0	8	0	1
7110	109	4	2	1	7	gripping	[6]	['gripping']	20	4	232	232	372	1660	136	136	136	136	8	0	0
7111	109	4	2	1	7	gripping	[6]	['gripping']	21	62	176	176	176	420	0	0	0	0	8	0	1
7112	109	4	2	1	7	gripping	[6]	['gripping']	22	180	280	280	280	280	284	284	284	284	8	0	0
7113	109	4	2	1	7	gripping	[6]	['gripping']	23	66	236	236	236	236	0	0	0	0	8	0	1
7114	109	4	2	1	7	gripping	[6]	['gripping']	24	15	200	200	200	200	184	184	184	380	8	0	0
7115	109	4	2	1	7	gripping	[6]	['gripping']	25	127	300	300	300	300	0	0	0	0	8	0	1
7116	109	4	2	1	7	gripping	[6]	['gripping']	27	175	160	160	160	160	252	484	484	484	8	0	0
7117	109	4	2	1	7	gripping	[6]	['gripping']	28	183	148	308	308	308	192	252	252	512	8	0	0
7118	109	4	2	1	7	gripping	[6]	['gripping']	29	59	208	444	444	444	0	0	0	0	8	0	1
7119	109	4	2	1	7	gripping	[6]	['gripping']	30	145	380	380	380	380	0	0	0	0	8	0	1
7120	109	4	2	1	7	gripping	[6]	['gripping']	31	144	164	164	164	164	0	0	0	0	8	0	1
7121	109	4	2	1	7	gripping	[6]	['gripping']	32	86	200	412	412	612	0	0	0	0	8	0	1
7122	109	4	2	1	7	gripping	[6]	['gripping']	33	140	168	216	216	216	0	0	0	0	8	0	1
7123	109	4	2	1	7	gripping	[6]	['gripping']	34	47	188	188	188	188	0	0	0	0	8	0	1
7124	109	4	2	1	7	gripping	[6]	['gripping']	35	104	204	204	204	204	0	0	0	0	8	0	1
7125	109	4	2	1	7	gripping	[6]	['gripping']	36	159	200	200	200	200	0	0	0	0	8	0	1
7126	109	4	2	1	7	gripping	[6]	['gripping']	37	203	160	280	280	280	0	0	0	0	8	0	1
7127	109	4	2	1	7	gripping	[6]	['gripping']	38	24	224	224	224	224	0	0	0	0	8	0	1
7128	109	4	2	1	7	gripping	[6]	['gripping']	39	185	284	824	984	2852	0	0	0	0	8	0	1
7129	109	4	2	1	7	gripping	[6]	['gripping']	40	166	120	120	120	292	0	0	0	0	8	0	1
7130	109	4	2	1	7	gripping	[6]	['gripping']	41	179	176	324	324	324	0	0	0	0	8	0	1
7131	109	4	2	1	7	gripping	[6]	['gripping']	42	78	240	240	320	1236	0	0	0	0	8	0	1
7132	109	4	2	1	7	gripping	[6]	['gripping']	43	107	192	316	316	316	0	0	0	0	8	0	1
7133	110	1	1	1	3	heard	[2]	['heard']	1	166	388	584	916	6028	244	244	244	244	5	0	0
7134	110	1	1	1	3	heard	[2]	['heard']	2	162	152	152	152	152	148	148	148	148	5	0	0
7135	110	1	1	1	3	heard	[2]	['heard']	3	49	232	356	356	356	152	152	152	152	5	0	0
7136	110	1	1	1	3	heard	[2]	['heard']	4	60	288	288	288	288	160	160	160	160	5	0	0
7137	110	1	1	1	3	heard	[2]	['heard']	5	146	276	276	412	692	0	0	0	0	5	0	1
7138	110	1	1	1	3	heard	[2]	['heard']	6	99	0	0	0	0	152	152	152	152	5	1	0
7139	110	1	1	1	3	heard	[2]	['heard']	7	146	192	308	308	308	0	0	0	0	5	0	1
7140	110	1	1	1	3	heard	[2]	['heard']	8	135	64	64	384	628	192	192	192	192	5	0	0
7141	110	1	1	1	3	heard	[2]	['heard']	10	90	132	132	132	132	188	188	188	188	5	0	0
7142	110	1	1	1	3	heard	[2]	['heard']	11	77	244	244	244	244	216	216	216	216	5	0	0
7143	110	1	1	1	3	heard	[2]	['heard']	12	14	224	224	392	1016	308	308	308	308	5	0	0
7144	110	1	1	1	3	heard	[2]	['heard']	13	151	236	236	236	236	156	156	156	156	5	0	0
7145	110	1	1	1	3	heard	[2]	['heard']	14	53	224	224	224	224	148	148	148	148	5	0	0
7146	110	1	1	1	3	heard	[2]	['heard']	15	31	0	0	0	0	164	164	164	164	5	1	0
7147	110	1	1	1	3	heard	[2]	['heard']	16	20	184	184	184	184	196	196	196	196	5	0	0
7148	110	1	1	1	3	heard	[2]	['heard']	17	70	176	176	324	780	0	0	0	0	5	0	1
7149	110	1	1	1	3	heard	[2]	['heard']	18	180	152	152	152	152	0	0	0	0	5	0	1
7150	110	1	1	1	3	heard	[2]	['heard']	19	69	192	192	192	192	124	236	236	236	5	0	0
7151	110	1	1	1	3	heard	[2]	['heard']	20	112	0	0	0	0	152	152	152	152	5	1	0
7152	110	1	1	1	3	heard	[2]	['heard']	21	127	224	224	420	644	156	156	156	156	5	0	0
7153	110	1	1	1	3	heard	[2]	['heard']	22	40	208	208	208	208	264	264	264	452	5	0	0
7154	110	1	1	1	3	heard	[2]	['heard']	23	176	344	1420	1420	1420	288	288	288	288	5	0	0
7155	110	1	1	1	3	heard	[2]	['heard']	24	188	196	196	196	196	0	0	0	0	5	0	1
7156	110	1	1	1	3	heard	[2]	['heard']	25	83	164	324	324	324	0	0	0	0	5	0	1
7157	110	1	1	1	3	heard	[2]	['heard']	27	92	220	220	220	220	0	0	0	0	5	0	1
7158	110	1	1	1	3	heard	[2]	['heard']	28	30	0	0	0	0	0	0	0	0	5	1	1
7159	110	1	1	1	3	heard	[2]	['heard']	29	44	0	0	0	0	0	0	0	0	5	1	1
7160	110	1	1	1	3	heard	[2]	['heard']	30	161	268	500	500	500	188	188	188	188	5	0	0
7161	110	1	1	1	3	heard	[2]	['heard']	31	89	0	0	0	0	104	104	104	216	5	1	0
7162	110	1	1	1	3	heard	[2]	['heard']	32	66	332	332	332	332	208	208	208	208	5	0	0
7163	110	1	1	1	3	heard	[2]	['heard']	33	25	268	644	644	644	224	224	224	224	5	0	0
7164	110	1	1	1	3	heard	[2]	['heard']	34	123	0	0	0	0	0	0	0	0	5	1	1
7165	110	1	1	1	3	heard	[2]	['heard']	35	180	188	188	188	188	0	0	0	0	5	0	1
7166	110	1	1	1	3	heard	[2]	['heard']	36	204	228	228	228	228	0	0	0	0	5	0	1
7167	110	1	1	1	3	heard	[2]	['heard']	37	156	252	252	252	252	176	176	176	176	5	0	0
7168	110	1	1	1	3	heard	[2]	['heard']	38	136	264	264	264	264	152	152	152	152	5	0	0
7169	110	1	1	1	3	heard	[2]	['heard']	39	146	216	216	392	1016	0	0	0	0	5	0	1
7170	110	1	1	1	3	heard	[2]	['heard']	40	182	0	0	0	0	204	332	332	332	5	1	0
7171	110	1	1	1	3	heard	[2]	['heard']	41	129	240	240	648	932	0	0	0	0	5	0	1
7172	110	1	1	1	3	heard	[2]	['heard']	42	1	148	148	364	616	0	0	0	0	5	0	1
7173	110	1	1	1	3	heard	[2]	['heard']	43	178	96	96	96	96	268	268	268	268	5	0	0
7215	111	1	1	2	2	give	[1]	['give']	1	2	232	232	232	232	0	0	0	0	4	0	1
7216	111	1	1	2	2	give	[1]	['give']	2	36	92	244	244	244	0	0	0	0	4	0	1
7217	111	1	1	2	2	give	[1]	['give']	3	112	136	136	136	136	188	188	188	188	4	0	0
7218	111	1	1	2	2	give	[1]	['give']	4	43	384	384	384	384	0	0	0	0	4	0	1
7219	111	1	1	2	2	give	[1]	['give']	5	151	164	164	164	164	0	0	0	0	4	0	1
7220	111	1	1	2	2	give	[1]	['give']	6	178	116	116	116	116	0	0	0	0	4	0	1
7221	111	1	1	2	2	give	[1]	['give']	7	41	0	0	0	0	196	196	196	296	4	1	0
7222	111	1	1	2	2	give	[1]	['give']	8	54	0	0	0	0	288	288	468	1076	4	1	0
7223	111	1	1	2	2	give	[1]	['give']	10	70	108	108	108	108	296	296	416	580	4	0	0
7224	111	1	1	2	2	give	[1]	['give']	11	30	180	180	180	180	136	136	136	136	4	0	0
7225	111	1	1	2	2	give	[1]	['give']	12	55	0	0	0	0	0	0	0	0	4	1	1
7226	111	1	1	2	2	give	[1]	['give']	13	176	184	184	184	184	0	0	0	0	4	0	1
7227	111	1	1	2	2	give	[1]	['give']	14	28	248	296	296	296	180	180	180	180	4	0	0
7228	111	1	1	2	2	give	[1]	['give']	15	52	0	0	0	0	256	256	256	256	4	1	0
7229	111	1	1	2	2	give	[1]	['give']	16	180	152	152	152	152	196	196	196	196	4	0	0
7230	111	1	1	2	2	give	[1]	['give']	17	106	160	160	160	160	0	0	0	0	4	0	1
7231	111	1	1	2	2	give	[1]	['give']	18	125	0	0	0	0	132	132	132	132	4	1	0
7232	111	1	1	2	2	give	[1]	['give']	19	156	80	80	80	80	96	96	96	96	4	0	0
7233	111	1	1	2	2	give	[1]	['give']	20	130	0	0	0	0	188	188	188	188	4	1	0
7234	111	1	1	2	2	give	[1]	['give']	21	47	188	188	188	188	0	0	0	0	4	0	1
7235	111	1	1	2	2	give	[1]	['give']	22	13	100	100	216	440	0	0	0	0	4	0	1
7236	111	1	1	2	2	give	[1]	['give']	23	70	176	176	176	176	204	204	204	204	4	0	0
7237	111	1	1	2	2	give	[1]	['give']	24	202	220	220	220	220	196	196	196	196	4	0	0
7238	111	1	1	2	2	give	[1]	['give']	25	100	304	388	388	388	0	0	0	0	4	0	1
7239	111	1	1	2	2	give	[1]	['give']	27	64	320	516	516	516	0	0	0	0	4	0	1
7240	111	1	1	2	2	give	[1]	['give']	28	122	144	780	780	780	180	180	180	180	4	0	0
7241	111	1	1	2	2	give	[1]	['give']	29	110	248	248	248	324	0	0	0	0	4	0	1
7242	111	1	1	2	2	give	[1]	['give']	30	111	236	820	820	820	252	252	252	252	4	0	0
7243	111	1	1	2	2	give	[1]	['give']	31	11	236	236	236	236	0	0	0	0	4	0	1
7244	111	1	1	2	2	give	[1]	['give']	32	166	224	224	224	224	188	188	188	188	4	0	0
7245	111	1	1	2	2	give	[1]	['give']	33	90	176	176	176	176	0	0	0	0	4	0	1
7246	111	1	1	2	2	give	[1]	['give']	34	15	288	288	288	288	0	0	0	0	4	0	1
7247	111	1	1	2	2	give	[1]	['give']	35	196	256	360	360	360	156	156	156	156	4	0	0
7248	111	1	1	2	2	give	[1]	['give']	36	107	108	108	108	264	0	0	0	0	4	0	1
7249	111	1	1	2	2	give	[1]	['give']	37	30	108	108	108	108	0	0	0	0	4	0	1
7250	111	1	1	2	2	give	[1]	['give']	38	150	332	332	332	332	0	0	0	0	4	0	1
7251	111	1	1	2	2	give	[1]	['give']	39	172	144	144	144	144	0	0	0	0	4	0	1
7252	111	1	1	2	2	give	[1]	['give']	40	107	0	0	0	0	0	0	0	0	4	1	1
7253	111	1	1	2	2	give	[1]	['give']	41	149	0	0	0	0	136	136	136	304	4	1	0
7254	111	1	1	2	2	give	[1]	['give']	42	172	0	0	0	0	160	160	160	160	4	1	0
7255	111	1	1	2	2	give	[1]	['give']	43	121	272	372	372	372	0	0	0	0	4	0	1
7256	111	7	1	1	8	follow	[7]	['follow']	1	2	140	140	140	140	356	556	556	964	6	0	0
7257	111	7	1	1	8	follow	[7]	['follow']	2	36	180	180	1124	1308	0	0	0	0	6	0	1
7258	111	7	1	1	8	follow	[7]	['follow']	3	112	136	136	136	136	180	180	180	180	6	0	0
7259	111	7	1	1	8	follow	[7]	['follow']	4	43	176	176	176	176	84	152	152	152	6	0	0
7260	111	7	1	1	8	follow	[7]	['follow']	5	151	184	184	584	1900	0	0	0	0	6	0	1
7261	111	7	1	1	8	follow	[7]	['follow']	6	178	0	0	0	0	0	0	0	0	6	1	1
7262	111	7	1	1	8	follow	[7]	['follow']	7	41	176	176	316	476	244	244	244	244	6	0	0
7263	111	7	1	1	8	follow	[7]	['follow']	8	54	148	148	148	148	212	212	212	212	6	0	0
7264	111	7	1	1	8	follow	[7]	['follow']	10	70	164	164	164	164	180	180	180	260	6	0	0
7265	111	7	1	1	8	follow	[7]	['follow']	11	30	192	192	192	192	148	148	620	1016	6	0	0
7266	111	7	1	1	8	follow	[7]	['follow']	12	55	204	408	408	516	0	0	0	0	6	0	1
7267	111	7	1	1	8	follow	[7]	['follow']	13	176	256	256	256	256	0	0	0	0	6	0	1
7268	111	7	1	1	8	follow	[7]	['follow']	14	28	112	112	376	624	0	0	0	0	6	0	1
7269	111	7	1	1	8	follow	[7]	['follow']	15	52	168	544	544	544	0	0	0	0	6	0	1
7270	111	7	1	1	8	follow	[7]	['follow']	16	180	212	212	588	744	240	240	240	240	6	0	0
7271	111	7	1	1	8	follow	[7]	['follow']	17	106	180	180	180	340	0	0	0	0	6	0	1
7272	111	7	1	1	8	follow	[7]	['follow']	18	125	304	632	632	704	0	0	0	0	6	0	1
7273	111	7	1	1	8	follow	[7]	['follow']	19	156	144	144	144	144	76	76	76	168	6	0	0
7274	111	7	1	1	8	follow	[7]	['follow']	20	130	204	204	408	1180	0	0	0	0	6	0	1
7275	111	7	1	1	8	follow	[7]	['follow']	21	47	192	344	344	728	0	0	0	0	6	0	1
7276	111	7	1	1	8	follow	[7]	['follow']	22	13	680	680	680	680	0	0	0	0	6	0	1
7277	111	7	1	1	8	follow	[7]	['follow']	23	70	208	208	208	208	180	180	180	900	6	0	0
7278	111	7	1	1	8	follow	[7]	['follow']	24	202	488	488	488	488	24	332	332	444	6	0	0
7279	111	7	1	1	8	follow	[7]	['follow']	25	100	152	280	280	616	0	0	0	0	6	0	1
7280	111	7	1	1	8	follow	[7]	['follow']	27	64	448	708	708	708	0	0	0	0	6	0	1
7281	111	7	1	1	8	follow	[7]	['follow']	28	122	204	204	204	204	228	228	228	396	6	0	0
7282	111	7	1	1	8	follow	[7]	['follow']	29	110	188	188	188	188	208	208	208	208	6	0	0
7283	111	7	1	1	8	follow	[7]	['follow']	30	111	220	220	328	604	0	0	0	0	6	0	1
7284	111	7	1	1	8	follow	[7]	['follow']	31	11	164	164	340	492	104	104	104	104	6	0	0
7285	111	7	1	1	8	follow	[7]	['follow']	32	166	204	436	436	436	0	0	0	0	6	0	1
7286	111	7	1	1	8	follow	[7]	['follow']	33	90	236	236	572	1156	0	0	0	0	6	0	1
7287	111	7	1	1	8	follow	[7]	['follow']	34	15	220	220	220	220	0	0	0	0	6	0	1
7288	111	7	1	1	8	follow	[7]	['follow']	35	196	152	152	152	152	108	108	108	108	6	0	0
7289	111	7	1	1	8	follow	[7]	['follow']	36	107	244	244	244	484	0	0	0	0	6	0	1
7290	111	7	1	1	8	follow	[7]	['follow']	37	30	120	488	488	488	0	0	0	0	6	0	1
7291	111	7	1	1	8	follow	[7]	['follow']	38	150	176	176	176	176	104	104	104	104	6	0	0
7292	111	7	1	1	8	follow	[7]	['follow']	39	172	204	204	204	676	0	0	0	0	6	0	1
7293	111	7	1	1	8	follow	[7]	['follow']	40	107	0	0	0	0	208	208	208	464	6	1	0
7294	111	7	1	1	8	follow	[7]	['follow']	41	149	208	396	396	632	0	0	0	0	6	0	1
7295	111	7	1	1	8	follow	[7]	['follow']	42	172	144	144	144	368	0	0	0	0	6	0	1
7296	111	7	1	1	8	follow	[7]	['follow']	43	121	180	180	180	180	60	60	60	444	6	0	0
7297	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	1	65	448	600	600	600	276	276	276	576	7	0	0
7298	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	2	3	168	168	496	804	0	0	0	0	7	0	1
7299	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	3	67	312	312	312	312	32	300	300	300	7	0	0
7300	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	4	52	252	952	952	952	0	0	0	0	7	0	1
7301	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	5	36	132	132	132	132	184	184	184	1100	7	0	0
7302	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	6	132	500	500	500	500	0	0	0	0	7	0	1
7303	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	7	199	284	284	536	756	0	0	0	0	7	0	1
7304	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	8	204	252	252	252	252	252	252	252	252	7	0	0
7305	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	10	74	140	716	716	1124	0	0	0	0	7	0	1
7306	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	11	104	144	592	592	592	84	84	84	84	7	0	0
7307	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	12	190	200	396	396	396	0	0	0	0	7	0	1
7308	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	13	8	344	476	476	476	524	524	524	524	7	0	0
7309	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	14	58	208	348	348	348	196	196	196	416	7	0	0
7310	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	15	91	192	192	192	652	0	0	0	0	7	0	1
7311	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	16	156	200	736	736	1568	0	0	0	0	7	0	1
7312	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	17	66	0	0	0	0	0	0	0	0	7	1	1
7313	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	18	41	384	384	384	384	0	0	0	0	7	0	1
7314	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	19	79	168	312	312	1000	0	0	0	0	7	0	1
7315	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	20	145	124	124	124	124	152	152	316	1784	7	0	0
7316	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	21	166	488	488	488	488	0	0	0	0	7	0	1
7317	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	22	68	176	784	784	784	0	0	0	0	7	0	1
7318	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	23	58	288	288	288	288	140	140	140	1392	7	0	0
7319	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	24	70	484	484	604	1376	0	0	0	0	7	0	1
7320	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	25	70	248	436	436	580	0	0	0	0	7	0	1
7321	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	27	66	288	456	456	456	0	0	0	0	7	0	1
7322	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	28	118	228	228	228	356	180	180	180	180	7	0	0
7323	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	29	183	148	316	316	316	276	276	276	276	7	0	0
7324	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	30	82	232	232	808	1756	0	0	0	0	7	0	1
7325	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	31	81	196	196	196	196	316	316	316	316	7	0	0
7326	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	32	185	168	404	404	404	0	0	0	0	7	0	1
7327	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	33	151	200	200	200	200	112	112	112	904	7	0	0
7328	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	34	50	400	400	400	992	0	0	0	0	7	0	1
7329	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	35	201	100	388	388	388	0	0	0	0	7	0	1
7330	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	36	49	252	252	588	1220	0	0	0	0	7	0	1
7331	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	37	33	148	364	364	724	0	0	0	0	7	0	1
7332	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	38	135	320	320	320	320	144	144	144	144	7	0	0
7333	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	39	164	0	0	0	0	652	652	652	652	7	1	0
7334	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	40	9	180	180	180	180	144	144	144	1900	7	0	0
7335	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	41	75	252	252	252	252	108	108	108	568	7	0	0
7336	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	42	152	224	224	224	224	444	444	444	444	7	0	0
7337	112	5	1	0	9	cleared	[8, 9]	['cleared', 'up.']	43	21	204	204	204	204	128	128	128	128	7	0	0
7338	114	4	1	1	5	follow	[4]	['follow']	1	79	236	236	236	236	236	236	236	236	6	0	0
7339	114	4	1	1	5	follow	[4]	['follow']	2	24	200	200	200	200	92	92	92	92	6	0	0
7340	114	4	1	1	5	follow	[4]	['follow']	3	127	124	124	124	312	284	284	284	284	6	0	0
7341	114	4	1	1	5	follow	[4]	['follow']	4	74	152	152	152	152	140	140	140	140	6	0	0
7342	114	4	1	1	5	follow	[4]	['follow']	5	121	176	176	176	176	424	424	424	424	6	0	0
7343	114	4	1	1	5	follow	[4]	['follow']	6	75	148	148	148	148	0	0	0	0	6	0	1
7344	114	4	1	1	5	follow	[4]	['follow']	7	52	56	56	56	124	244	244	244	244	6	0	0
7345	114	4	1	1	5	follow	[4]	['follow']	8	195	136	136	136	136	0	0	0	0	6	0	1
7346	114	4	1	1	5	follow	[4]	['follow']	10	48	152	328	328	328	160	160	160	160	6	0	0
7347	114	4	1	1	5	follow	[4]	['follow']	11	121	100	100	100	100	228	228	228	228	6	0	0
7348	114	4	1	1	5	follow	[4]	['follow']	12	128	0	0	0	0	0	0	0	0	6	1	1
7349	114	4	1	1	5	follow	[4]	['follow']	13	161	148	148	148	148	160	160	160	160	6	0	0
7350	114	4	1	1	5	follow	[4]	['follow']	14	76	144	144	144	144	0	0	0	0	6	0	1
7351	114	4	1	1	5	follow	[4]	['follow']	15	127	0	0	0	0	292	292	292	584	6	1	0
7352	114	4	1	1	5	follow	[4]	['follow']	16	135	144	144	144	144	208	348	348	348	6	0	0
7353	114	4	1	1	5	follow	[4]	['follow']	17	6	144	144	144	144	0	0	0	0	6	0	1
7354	114	4	1	1	5	follow	[4]	['follow']	18	158	196	196	196	196	0	0	0	0	6	0	1
7355	114	4	1	1	5	follow	[4]	['follow']	19	12	0	0	0	0	120	120	120	120	6	1	0
7356	114	4	1	1	5	follow	[4]	['follow']	20	147	164	164	164	164	76	76	76	324	6	0	0
7357	114	4	1	1	5	follow	[4]	['follow']	21	33	208	208	208	208	0	0	0	0	6	0	1
7358	114	4	1	1	5	follow	[4]	['follow']	22	132	152	152	152	152	200	200	200	200	6	0	0
7359	114	4	1	1	5	follow	[4]	['follow']	23	205	252	252	252	252	220	220	220	220	6	0	0
7360	114	4	1	1	5	follow	[4]	['follow']	24	147	172	172	172	172	312	312	312	312	6	0	0
7361	114	4	1	1	5	follow	[4]	['follow']	25	101	92	92	92	92	0	0	0	0	6	0	1
7362	114	4	1	1	5	follow	[4]	['follow']	27	67	0	0	0	0	240	240	240	548	6	1	0
7363	114	4	1	1	5	follow	[4]	['follow']	28	170	0	0	0	0	268	268	268	268	6	1	0
7364	114	4	1	1	5	follow	[4]	['follow']	29	167	172	172	172	172	0	0	0	0	6	0	1
7365	114	4	1	1	5	follow	[4]	['follow']	30	170	260	260	260	260	320	320	320	320	6	0	0
7366	114	4	1	1	5	follow	[4]	['follow']	31	150	296	296	296	296	164	164	164	164	6	0	0
7367	114	4	1	1	5	follow	[4]	['follow']	32	135	184	184	184	184	300	300	300	300	6	0	0
7368	114	4	1	1	5	follow	[4]	['follow']	33	51	108	108	108	108	196	324	324	324	6	0	0
7369	114	4	1	1	5	follow	[4]	['follow']	34	11	272	272	480	676	0	0	0	0	6	0	1
7370	114	4	1	1	5	follow	[4]	['follow']	35	23	196	196	196	196	0	0	0	0	6	0	1
7371	114	4	1	1	5	follow	[4]	['follow']	36	178	204	204	204	204	216	216	216	216	6	0	0
7372	114	4	1	1	5	follow	[4]	['follow']	37	180	208	208	208	208	188	188	188	188	6	0	0
7373	114	4	1	1	5	follow	[4]	['follow']	38	100	204	204	204	204	0	0	0	0	6	0	1
7374	114	4	1	1	5	follow	[4]	['follow']	39	3	232	232	372	828	0	0	0	0	6	0	1
7375	114	4	1	1	5	follow	[4]	['follow']	40	135	0	0	0	0	0	0	0	0	6	1	1
7376	114	4	1	1	5	follow	[4]	['follow']	41	103	0	0	0	0	0	0	0	0	6	1	1
7377	114	4	1	1	5	follow	[4]	['follow']	42	52	60	60	60	60	0	0	0	0	6	0	1
7378	114	4	1	1	5	follow	[4]	['follow']	43	147	252	252	252	252	232	232	232	232	6	0	0
7379	114	7	1	1	9	are	[8]	['are']	1	79	236	236	236	236	404	560	560	880	3	0	0
7380	114	7	1	1	9	are	[8]	['are']	2	24	0	0	0	0	220	220	220	868	3	1	0
7381	114	7	1	1	9	are	[8]	['are']	3	127	196	196	196	196	0	0	0	0	3	0	1
7382	114	7	1	1	9	are	[8]	['are']	4	74	168	168	168	168	268	388	388	1208	3	0	0
7383	114	7	1	1	9	are	[8]	['are']	5	121	216	216	216	216	156	156	156	792	3	0	0
7384	114	7	1	1	9	are	[8]	['are']	6	75	412	412	620	828	588	588	588	588	3	0	0
7385	114	7	1	1	9	are	[8]	['are']	7	52	220	220	220	272	168	168	168	2424	3	0	0
7386	114	7	1	1	9	are	[8]	['are']	8	195	204	204	204	328	528	528	528	528	3	0	0
7387	114	7	1	1	9	are	[8]	['are']	10	48	132	132	132	132	148	148	868	1400	3	0	0
7388	114	7	1	1	9	are	[8]	['are']	11	121	288	288	288	288	140	140	408	708	3	0	0
