sent_nr	sbn_verb_pos	nr_neg_roles	nr_pos_roles	closest_role	closest_distance	closest_word	closest_word_pos	furthest_role	furthest_word	furthest_word_pos	furthest_distance	word_pos	token	sent_idxs	sent_tokens	subj_nr	sent_pos	rt_ff	rt_fp	rt_rb	rt_gp	spill_ff	spill_fp	spill_rb	spill_gp
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	38	40	160	276	276	276	0	0	0	0
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	39	46	72	168	312	828	0	0	0	0
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	40	199	0	0	0	0	148	148	148	944
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	41	194	232	232	232	1144	220	220	220	220
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	42	45	308	308	308	308	0	0	0	0
161	5	1	2	Agent	-1	I	7	Agent		-1	-1	8	want	[7]	['want']	43	84	124	124	124	124	0	0	0	0
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	1	29	108	664	664	664	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	2	13	104	104	104	1208	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	3	191	288	636	636	636	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	4	51	144	300	300	696	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	5	133	196	196	196	932	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	6	152	640	640	640	640	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	7	28	140	224	604	2144	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	8	66	324	324	840	996	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	9	35	276	472	840	1956	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	10	18	208	208	1700	4480	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	11	95	212	512	512	512	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	12	4	420	420	1260	2040	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	13	89	328	328	328	328	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	14	73	300	300	300	616	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	15	10	132	132	132	1016	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	16	178	188	252	252	904	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	18	15	316	448	448	848	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	19	169	188	188	336	940	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	20	141	176	328	776	1336	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	21	31	188	188	188	960	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	22	173	128	488	488	488	-999	-999	-999	-999
161	8	1	0	Theme	-1	it	9	Theme		-1	-1	12	remembered.	[11]	['remembered.']	23	127	176	804	804	804	-999	-999	-999	-999
